par,est,iter,ln_sigma_eta,Estimation model,Operating model
beta[j1],-2.373070900405537,195,0,Diffusion,Operating model = Null
beta[j1],-2.6602025512099488,195,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.5124446891586123,195,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-3.1423615256391617,196,0,Diffusion,Operating model = Null
beta[j1],-2.3218533771352137,196,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.488021960790465,196,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.443802909540105,197,0,Diffusion,Operating model = Null
beta[j1],-2.519610769735318,197,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.536978932802879,197,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.4710544375822288,198,0,Diffusion,Operating model = Null
beta[j1],-2.3123975333577445,198,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.394541765073561,198,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.474507366388153,199,0,Diffusion,Operating model = Null
beta[j1],-2.507423357672554,199,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.4855541861697774,199,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.4146617477890095,200,0,Diffusion,Operating model = Null
beta[j1],-2.212411257089372,200,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.509514740876797,200,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.3801130955036043,1,0,Null,Operating model = Null
beta[j1],-2.4829998120748704,1,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.386688512616361,1,0.693147180559945,Null,Operating model = Null
beta[j1],-2.322834238611089,2,0,Null,Operating model = Null
beta[j1],-2.2708792490703704,2,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.615413346682203,2,0.693147180559945,Null,Operating model = Null
beta[j1],-2.114413934521528,3,0,Null,Operating model = Null
beta[j1],-2.26295498354416,3,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.180144736466756,3,0.693147180559945,Null,Operating model = Null
beta[j1],-2.7032288193825282,4,0,Null,Operating model = Null
beta[j1],-2.7709665305138818,4,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.317433729686208,4,0.693147180559945,Null,Operating model = Null
beta[j1],-2.269998617845991,5,0,Null,Operating model = Null
beta[j1],-2.424721964150943,5,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.3368993280952526,5,0.693147180559945,Null,Operating model = Null
beta[j1],-2.1172408671058274,6,0,Null,Operating model = Null
beta[j1],-2.6130119264559744,6,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.437489216800283,6,0.693147180559945,Null,Operating model = Null
beta[j1],-2.539718205516661,7,0,Null,Operating model = Null
beta[j1],-2.5388364208764367,7,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.472792735353911,7,0.693147180559945,Null,Operating model = Null
beta[j1],-2.5137488972473827,8,0,Null,Operating model = Null
beta[j1],-2.118528478067479,8,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.348968309390997,8,0.693147180559945,Null,Operating model = Null
beta[j1],-2.445753849777652,9,0,Null,Operating model = Null
beta[j1],-2.453040689684708,9,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.2664067381482784,9,0.693147180559945,Null,Operating model = Null
beta[j1],-2.5759936583177376,10,0,Null,Operating model = Null
beta[j1],-2.5034783772377214,10,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.7203374504332416,10,0.693147180559945,Null,Operating model = Null
beta[j1],-2.4537202780920464,11,0,Null,Operating model = Null
beta[j1],-2.372089179078899,11,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.196924206922277,11,0.693147180559945,Null,Operating model = Null
beta[j1],-2.3818254528586165,12,0,Null,Operating model = Null
beta[j1],-2.455661737415142,12,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.6550774550489193,12,0.693147180559945,Null,Operating model = Null
beta[j1],-2.311911055878146,13,0,Null,Operating model = Null
beta[j1],-2.519510288686666,13,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.544868159330331,13,0.693147180559945,Null,Operating model = Null
beta[j1],-2.7453391414375594,14,0,Null,Operating model = Null
beta[j1],-2.4525933510856177,14,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.5080911431597244,14,0.693147180559945,Null,Operating model = Null
beta[j1],-2.2951275217021627,15,0,Null,Operating model = Null
beta[j1],-2.513388935253934,15,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.306133582100195,15,0.693147180559945,Null,Operating model = Null
beta[j1],-2.4983354169623517,16,0,Null,Operating model = Null
beta[j1],-2.2231690817492913,16,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.5797061605894074,16,0.693147180559945,Null,Operating model = Null
beta[j1],-2.294696107074956,17,0,Null,Operating model = Null
beta[j1],-2.4425498324768316,17,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.1295288307718376,17,0.693147180559945,Null,Operating model = Null
beta[j1],-2.9204392357611666,18,0,Null,Operating model = Null
beta[j1],-2.550529031132061,18,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.3036648143683203,18,0.693147180559945,Null,Operating model = Null
beta[j1],-2.4362949485274408,19,0,Null,Operating model = Null
beta[j1],-2.191715723573025,19,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.5478962896743167,19,0.693147180559945,Null,Operating model = Null
beta[j1],-2.255240886438975,20,0,Null,Operating model = Null
beta[j1],-2.354610332274029,20,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.336125731709218,20,0.693147180559945,Null,Operating model = Null
beta[j1],-2.42521439099129,21,0,Null,Operating model = Null
beta[j1],-2.45742128107819,21,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.520455351066961,21,0.693147180559945,Null,Operating model = Null
beta[j1],-2.305664065216147,22,0,Null,Operating model = Null
beta[j1],-2.6360059468458,22,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.3906392674791177,22,0.693147180559945,Null,Operating model = Null
beta[j1],-2.291364042304969,23,0,Null,Operating model = Null
beta[j1],-2.2487016647261644,23,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.5403129381865117,23,0.693147180559945,Null,Operating model = Null
beta[j1],-2.229772499817651,24,0,Null,Operating model = Null
beta[j1],-2.5392826046099914,24,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.3829678045310954,24,0.693147180559945,Null,Operating model = Null
beta[j1],-2.402306183819055,25,0,Null,Operating model = Null
beta[j1],-2.3938798213697914,25,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.3567373903087097,25,0.693147180559945,Null,Operating model = Null
beta[j1],-2.4913820240730833,26,0,Null,Operating model = Null
beta[j1],-2.726318304013925,26,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.3304163267187983,26,0.693147180559945,Null,Operating model = Null
beta[j1],-2.285496701468863,27,0,Null,Operating model = Null
beta[j1],-2.389814120148655,27,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.467276326247488,27,0.693147180559945,Null,Operating model = Null
beta[j1],-2.596529543738937,28,0,Null,Operating model = Null
beta[j1],-2.4508836691928235,28,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.3438602974444653,28,0.693147180559945,Null,Operating model = Null
beta[j1],-2.337926654523957,29,0,Null,Operating model = Null
beta[j1],-2.3893080872714174,29,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.449149805405868,29,0.693147180559945,Null,Operating model = Null
beta[j1],-2.4009030562455846,30,0,Null,Operating model = Null
beta[j1],-2.4652087524444823,30,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.1905526493799483,30,0.693147180559945,Null,Operating model = Null
beta[j1],-2.3433492504568783,31,0,Null,Operating model = Null
beta[j1],-2.3862155726033625,31,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.663616012272379,31,0.693147180559945,Null,Operating model = Null
beta[j1],-2.3964138854868082,32,0,Null,Operating model = Null
beta[j1],-2.5932398186649337,32,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.482607869647982,32,0.693147180559945,Null,Operating model = Null
beta[j1],-2.579879568284851,33,0,Null,Operating model = Null
beta[j1],-2.5339655093314457,33,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.460369760841494,33,0.693147180559945,Null,Operating model = Null
beta[j1],-2.2566361974670364,34,0,Null,Operating model = Null
beta[j1],-2.3862600895644976,34,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.413491290093084,34,0.693147180559945,Null,Operating model = Null
beta[j1],-2.347749726427436,35,0,Null,Operating model = Null
beta[j1],-2.4015908021762296,35,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.432291765901555,35,0.693147180559945,Null,Operating model = Null
beta[j1],-2.323768159609246,36,0,Null,Operating model = Null
beta[j1],-2.375971223599275,36,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.401746136586911,36,0.693147180559945,Null,Operating model = Null
beta[j1],-2.8317003768009155,37,0,Null,Operating model = Null
beta[j1],-2.1737930762832374,37,-2.30258509299405,Null,Operating model = Null
beta[j1],-1.9795259150107933,37,0.693147180559945,Null,Operating model = Null
beta[j1],-2.3545145951545736,38,0,Null,Operating model = Null
beta[j1],-2.3499234264465407,38,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.545467741504488,38,0.693147180559945,Null,Operating model = Null
beta[j1],-2.2085551804449364,39,0,Null,Operating model = Null
beta[j1],-2.612996528570124,39,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.408254190750696,39,0.693147180559945,Null,Operating model = Null
beta[j1],-2.300905142695448,40,0,Null,Operating model = Null
beta[j1],-2.5430456562894634,40,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.377022824983411,40,0.693147180559945,Null,Operating model = Null
beta[j1],-2.8841241024707536,41,0,Null,Operating model = Null
beta[j1],-2.392986665855955,41,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.516186701491437,41,0.693147180559945,Null,Operating model = Null
beta[j1],-2.448838471297675,42,0,Null,Operating model = Null
beta[j1],-2.644985953565269,42,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.319527378818303,42,0.693147180559945,Null,Operating model = Null
beta[j1],-2.5047480001355633,43,0,Null,Operating model = Null
beta[j1],-2.408437422210159,43,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.3067206330121173,43,0.693147180559945,Null,Operating model = Null
beta[j1],-2.3112348881153375,44,0,Null,Operating model = Null
beta[j1],-2.641114483445811,44,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.488531768787254,44,0.693147180559945,Null,Operating model = Null
beta[j1],-2.849980988025762,45,0,Null,Operating model = Null
beta[j1],-2.6194124386036184,45,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.3399133311521125,45,0.693147180559945,Null,Operating model = Null
beta[j1],-2.277260459933225,46,0,Null,Operating model = Null
beta[j1],-2.772832881202891,46,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.505905740714443,46,0.693147180559945,Null,Operating model = Null
beta[j1],-2.6003141755834074,47,0,Null,Operating model = Null
beta[j1],-2.7157598369787146,47,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.491736813192253,47,0.693147180559945,Null,Operating model = Null
beta[j1],-2.061501999525569,48,0,Null,Operating model = Null
beta[j1],-2.3775718294791712,48,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.348040277806078,48,0.693147180559945,Null,Operating model = Null
beta[j1],-2.2819604766910717,49,0,Null,Operating model = Null
beta[j1],-2.422302250181545,49,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.7121722504630017,49,0.693147180559945,Null,Operating model = Null
beta[j1],-2.564349399155012,50,0,Null,Operating model = Null
beta[j1],-2.368663445712276,50,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.3724050468467333,50,0.693147180559945,Null,Operating model = Null
beta[j1],-2.6641356119627537,51,0,Null,Operating model = Null
beta[j1],-2.336411575379554,51,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.382793038397537,51,0.693147180559945,Null,Operating model = Null
beta[j1],-2.62501448405172,52,0,Null,Operating model = Null
beta[j1],-2.2117034020413087,52,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.4679034786125627,52,0.693147180559945,Null,Operating model = Null
beta[j1],-2.5692895790647303,53,0,Null,Operating model = Null
beta[j1],-2.5023537919522285,53,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.3150773333929475,53,0.693147180559945,Null,Operating model = Null
beta[j1],-2.139144141305893,54,0,Null,Operating model = Null
beta[j1],-2.5572206661184596,54,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.4176167930068866,54,0.693147180559945,Null,Operating model = Null
beta[j1],-2.1725120327649816,55,0,Null,Operating model = Null
beta[j1],-2.6460659412262344,55,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.4962805532111716,55,0.693147180559945,Null,Operating model = Null
beta[j1],-2.3465711108936445,56,0,Null,Operating model = Null
beta[j1],-2.2830679952288815,56,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.5130074590830316,56,0.693147180559945,Null,Operating model = Null
beta[j1],-2.4674108418588983,57,0,Null,Operating model = Null
beta[j1],-2.3451472213971933,57,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.6907637442607237,57,0.693147180559945,Null,Operating model = Null
beta[j1],-2.2864850852777105,58,0,Null,Operating model = Null
beta[j1],-2.4609406264504567,58,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.3317006147462247,58,0.693147180559945,Null,Operating model = Null
beta[j1],-2.2086008400399666,59,0,Null,Operating model = Null
beta[j1],-2.571606032904572,59,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.3586989449919717,59,0.693147180559945,Null,Operating model = Null
beta[j1],-2.734353755096507,60,0,Null,Operating model = Null
beta[j1],-2.844690470624978,60,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.1731438809509473,60,0.693147180559945,Null,Operating model = Null
beta[j1],-2.303194336827422,61,0,Null,Operating model = Null
beta[j1],-2.348036619795499,61,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.375183643672019,61,0.693147180559945,Null,Operating model = Null
beta[j1],-2.435375314181894,62,0,Null,Operating model = Null
beta[j1],-2.443733803922895,62,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.404279686267949,62,0.693147180559945,Null,Operating model = Null
beta[j1],-2.4366960657496124,63,0,Null,Operating model = Null
beta[j1],-2.3915968706181623,63,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.4439891209527564,63,0.693147180559945,Null,Operating model = Null
beta[j1],-2.0727654793074426,64,0,Null,Operating model = Null
beta[j1],-2.255608231650397,64,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.044196740880111,64,0.693147180559945,Null,Operating model = Null
beta[j1],-2.3336236026241206,65,0,Null,Operating model = Null
beta[j1],-2.6104331440701665,65,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.287961749708322,65,0.693147180559945,Null,Operating model = Null
beta[j1],-2.3056268484499762,66,0,Null,Operating model = Null
beta[j1],-2.2235354933635367,66,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.2997519209121613,66,0.693147180559945,Null,Operating model = Null
beta[j1],-2.3140382444817336,67,0,Null,Operating model = Null
beta[j1],-2.4162082821024207,67,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.2652824867116896,67,0.693147180559945,Null,Operating model = Null
beta[j1],-2.4709111568405246,68,0,Null,Operating model = Null
beta[j1],-2.6518598329362346,68,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.0274876080600372,68,0.693147180559945,Null,Operating model = Null
beta[j1],-2.340731009773612,69,0,Null,Operating model = Null
beta[j1],-2.2706474113635595,69,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.2170732888692912,69,0.693147180559945,Null,Operating model = Null
beta[j1],-2.6584081464403457,70,0,Null,Operating model = Null
beta[j1],-2.4706203066639696,70,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.5226864491978858,70,0.693147180559945,Null,Operating model = Null
beta[j1],-2.5838152838439217,71,0,Null,Operating model = Null
beta[j1],-2.2937550687296104,71,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.491405004740477,71,0.693147180559945,Null,Operating model = Null
beta[j1],-2.4360187204701518,72,0,Null,Operating model = Null
beta[j1],-2.4076475872195857,72,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.3555614423823905,72,0.693147180559945,Null,Operating model = Null
beta[j1],-2.529539737710607,73,0,Null,Operating model = Null
beta[j1],-2.4952585592445247,73,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.5980063309822303,73,0.693147180559945,Null,Operating model = Null
beta[j1],-2.477294701552435,74,0,Null,Operating model = Null
beta[j1],-2.2619609540245835,74,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.339410356467659,74,0.693147180559945,Null,Operating model = Null
beta[j1],-2.3704811202635505,75,0,Null,Operating model = Null
beta[j1],-2.441069165609872,75,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.665621587510665,75,0.693147180559945,Null,Operating model = Null
beta[j1],-2.5697116663236486,76,0,Null,Operating model = Null
beta[j1],-2.407913886735966,76,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.229007395858524,76,0.693147180559945,Null,Operating model = Null
beta[j1],-2.3389442017340025,77,0,Null,Operating model = Null
beta[j1],-2.635567055678249,77,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.6891476611168366,77,0.693147180559945,Null,Operating model = Null
beta[j1],-2.514279113129448,78,0,Null,Operating model = Null
beta[j1],-2.4149566884837323,78,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.6370732944352917,78,0.693147180559945,Null,Operating model = Null
beta[j1],-2.64439751705524,79,0,Null,Operating model = Null
beta[j1],-2.585944326232742,79,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.556340053098788,79,0.693147180559945,Null,Operating model = Null
beta[j1],-2.530779667224739,80,0,Null,Operating model = Null
beta[j1],-2.3466219714337586,80,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.5717736753227025,80,0.693147180559945,Null,Operating model = Null
beta[j1],-2.464552811625399,81,0,Null,Operating model = Null
beta[j1],-2.2911366079400977,81,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.086357603382561,81,0.693147180559945,Null,Operating model = Null
beta[j1],-2.332550451261358,82,0,Null,Operating model = Null
beta[j1],-2.4547172834910773,82,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.5865019351287803,82,0.693147180559945,Null,Operating model = Null
beta[j1],-2.314999548401132,83,0,Null,Operating model = Null
beta[j1],-2.340569304073783,83,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.396157931426502,83,0.693147180559945,Null,Operating model = Null
beta[j1],-2.315473733716157,84,0,Null,Operating model = Null
beta[j1],-2.347597766693095,84,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.609516068538834,84,0.693147180559945,Null,Operating model = Null
beta[j1],-2.3139190257582247,85,0,Null,Operating model = Null
beta[j1],-2.285280855028712,85,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.459472265237346,85,0.693147180559945,Null,Operating model = Null
beta[j1],-2.3925095707394926,86,0,Null,Operating model = Null
beta[j1],-2.4467984000281504,86,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.4055015992760693,86,0.693147180559945,Null,Operating model = Null
beta[j1],-2.6212986550924815,87,0,Null,Operating model = Null
beta[j1],-2.3228526847603392,87,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.3459776035251623,87,0.693147180559945,Null,Operating model = Null
beta[j1],-2.198193190018369,88,0,Null,Operating model = Null
beta[j1],-2.232073081334053,88,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.335678226167293,88,0.693147180559945,Null,Operating model = Null
beta[j1],-2.4717831093215556,89,0,Null,Operating model = Null
beta[j1],-2.3308512498625453,89,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.434295919014973,89,0.693147180559945,Null,Operating model = Null
beta[j1],-2.202738624685855,90,0,Null,Operating model = Null
beta[j1],-2.3283106567917486,90,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.2294891025852435,90,0.693147180559945,Null,Operating model = Null
beta[j1],-2.566638085022189,91,0,Null,Operating model = Null
beta[j1],-2.7423267291433344,91,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.7241743363010142,91,0.693147180559945,Null,Operating model = Null
beta[j1],-2.1739702923147246,92,0,Null,Operating model = Null
beta[j1],-2.6048658523810677,92,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.4861334833523956,92,0.693147180559945,Null,Operating model = Null
beta[j1],-2.49482175568231,93,0,Null,Operating model = Null
beta[j1],-2.389256623594004,93,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.9211630715944423,93,0.693147180559945,Null,Operating model = Null
beta[j1],-2.482735878746876,94,0,Null,Operating model = Null
beta[j1],-2.362335810089458,94,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.453592374287254,94,0.693147180559945,Null,Operating model = Null
beta[j1],-2.6725773762042917,95,0,Null,Operating model = Null
beta[j1],-2.4928381792071828,95,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.2881375844703133,95,0.693147180559945,Null,Operating model = Null
beta[j1],-2.4072038867568715,96,0,Null,Operating model = Null
beta[j1],-2.412441956652433,96,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.37280873797105,96,0.693147180559945,Null,Operating model = Null
beta[j1],-2.4512200661339154,97,0,Null,Operating model = Null
beta[j1],-2.389765109861307,97,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.1966655091872482,97,0.693147180559945,Null,Operating model = Null
beta[j1],-2.371310874232165,98,0,Null,Operating model = Null
beta[j1],-2.186803292860722,98,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.2596421987153943,98,0.693147180559945,Null,Operating model = Null
beta[j1],-2.286570720064836,99,0,Null,Operating model = Null
beta[j1],-2.388022093701774,99,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.4968030653343227,99,0.693147180559945,Null,Operating model = Null
beta[j1],-2.392972717346107,100,0,Null,Operating model = Null
beta[j1],-2.069576039783935,100,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.7251663375110025,100,0.693147180559945,Null,Operating model = Null
beta[j1],-2.1831899012801235,101,0,Null,Operating model = Null
beta[j1],-2.4129422085720735,101,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.4876990723392214,101,0.693147180559945,Null,Operating model = Null
beta[j1],-2.4225088900898695,102,0,Null,Operating model = Null
beta[j1],-1.9452196994084314,102,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.4839712377708563,102,0.693147180559945,Null,Operating model = Null
beta[j1],-2.467006556477163,103,0,Null,Operating model = Null
beta[j1],-2.4136631106014086,103,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.2959596597912886,103,0.693147180559945,Null,Operating model = Null
beta[j1],-2.3265904541863334,104,0,Null,Operating model = Null
beta[j1],-2.2132098525696717,104,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.431853219657428,104,0.693147180559945,Null,Operating model = Null
beta[j1],-2.481651250311672,105,0,Null,Operating model = Null
beta[j1],-2.386601730513542,105,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.4493074538392228,105,0.693147180559945,Null,Operating model = Null
beta[j1],-2.2411410193215167,106,0,Null,Operating model = Null
beta[j1],-2.214289126900117,106,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.559606135991566,106,0.693147180559945,Null,Operating model = Null
beta[j1],-2.377256999497197,107,0,Null,Operating model = Null
beta[j1],-2.4084785454306643,107,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.4404920150719644,107,0.693147180559945,Null,Operating model = Null
beta[j1],-2.564976199075483,108,0,Null,Operating model = Null
beta[j1],-2.162641824908146,108,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.094854244724702,108,0.693147180559945,Null,Operating model = Null
beta[j1],-2.3489010397004924,109,0,Null,Operating model = Null
beta[j1],-2.368557209787292,109,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.4625392821067775,109,0.693147180559945,Null,Operating model = Null
beta[j1],-2.4853373992859016,110,0,Null,Operating model = Null
beta[j1],-2.622406870075997,110,-2.30258509299405,Null,Operating model = Null
beta[j1],-3.091032568772743,110,0.693147180559945,Null,Operating model = Null
beta[j1],-2.2964947310413737,111,0,Null,Operating model = Null
beta[j1],-2.2491560541025857,111,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.494180870239002,111,0.693147180559945,Null,Operating model = Null
beta[j1],-2.382785233064473,112,0,Null,Operating model = Null
beta[j1],-2.430486559819015,112,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.5342309584773517,112,0.693147180559945,Null,Operating model = Null
beta[j1],-2.446655246149781,113,0,Null,Operating model = Null
beta[j1],-2.429657804905916,113,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.2654466323304656,113,0.693147180559945,Null,Operating model = Null
beta[j1],-2.801160353712875,114,0,Null,Operating model = Null
beta[j1],-2.649869999475478,114,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.322947671603593,114,0.693147180559945,Null,Operating model = Null
beta[j1],-2.3538139925014887,115,0,Null,Operating model = Null
beta[j1],-2.3165406758024067,115,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.7154677801850147,115,0.693147180559945,Null,Operating model = Null
beta[j1],-2.1961085719728475,116,0,Null,Operating model = Null
beta[j1],-2.661969584350682,116,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.079536715679332,116,0.693147180559945,Null,Operating model = Null
beta[j1],-2.3656446508688065,117,0,Null,Operating model = Null
beta[j1],-2.327461265783337,117,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.2236265677854115,117,0.693147180559945,Null,Operating model = Null
beta[j1],-2.4469281002287397,118,0,Null,Operating model = Null
beta[j1],-2.6919100354902676,118,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.4661124996832897,118,0.693147180559945,Null,Operating model = Null
beta[j1],-2.38903291999164,119,0,Null,Operating model = Null
beta[j1],-2.4695623238209383,119,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.6074944012250385,119,0.693147180559945,Null,Operating model = Null
beta[j1],-2.403274594252829,120,0,Null,Operating model = Null
beta[j1],-2.3060362000511145,120,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.2319542121111464,120,0.693147180559945,Null,Operating model = Null
beta[j1],-2.3207629977816895,121,0,Null,Operating model = Null
beta[j1],-2.626896634241333,121,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.4165790302801007,121,0.693147180559945,Null,Operating model = Null
beta[j1],-2.5102369026956066,122,0,Null,Operating model = Null
beta[j1],-2.451883149460444,122,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.13954610914447,122,0.693147180559945,Null,Operating model = Null
beta[j1],-2.2994119773169275,123,0,Null,Operating model = Null
beta[j1],-2.27501311796582,123,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.3208838153813125,123,0.693147180559945,Null,Operating model = Null
beta[j1],-2.4780041399764148,124,0,Null,Operating model = Null
beta[j1],-3.1188808077186243,124,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.3642453571772153,124,0.693147180559945,Null,Operating model = Null
beta[j1],-2.53698847094866,125,0,Null,Operating model = Null
beta[j1],-2.4848131736300534,125,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.6232418683128063,125,0.693147180559945,Null,Operating model = Null
beta[j1],-2.4253349031156093,126,0,Null,Operating model = Null
beta[j1],-2.3269499165580068,126,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.5662783117795755,126,0.693147180559945,Null,Operating model = Null
beta[j1],-2.950089890715904,127,0,Null,Operating model = Null
beta[j1],-3.0455809672922696,127,-2.30258509299405,Null,Operating model = Null
beta[j1],-2.467366659557108,127,0.693147180559945,Null,Operating model = Null
